CV_CCT|CV_TURNO|TURNO|NOMBRECT|C_NOM_ENT|CV_MUN|C_NOM_MUN|CV_LOC|C_NOM_LOC|C_NOM_VIALIDAD|N_EXTNUM|CONTROL|SUBCONTROL|TIPO|NIVEL|SUBNIVEL|CV_CARACTERIZAN1|C_CARACTERIZAN1|CV_CARACTERIZAN2|C_CARACTERIZAN2|ZONA|JEFSEC|SERVREG|CV_ESTATUS_CAPTURA|PERIODO|V1|V2|V3|V4|V5|V6|V7|V8|V9|V10|V11|V12|V13|V14|V15|V16|V17|V18|V19|V20|V21|V22|V23|V24|V25|V26|V27|V28|V29|V30|V31|V32|V33|V34|V35|V36|V37|V38|V39|V40|FECHA_ENTREGA|
32FCJ0001Q|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION INICIAL|ZACATECAS|056|ZACATECAS|0001|ZACATECAS|CALLE ANTIGUA CARRETERA PANAMERICANA KILOMETROS 2.5|0|PÚBLICO|ESTATAL||||0||0||||32ADG0021U|0|I2017|5|9|14|1|0|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|1|0|0|0|1|0|1|1|1|1|1|1|0|1|1|1|28/10/2017 0:00:00|
32FCJ0002P|4|DISCONTINUO|SUPERVISION DE EDUCACION INICIAL|ZACATECAS|017|GUADALUPE|0001|GUADALUPE|CALZADA GARCIA SALINAS|14|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0019F|0|I2017|5|9|5|2|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|1|0|0|1|1|1|1|1|1|0|0|1|1|1|17/11/2017 0:00:00|
32FIS0001B|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION  SECUNDARIA GENERAL|ZACATECAS|056|ZACATECAS|0001|ZACATECAS|CALLE ANTIGUA CARRETERA PANAMERICANA KILOMETROS 2.5|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0010O|0|I2017|9|18|9|1|0|1|0|1|0|0|0|0|1|1|0|0|0|1|1|2|0|0|1|0|0|0|1|0|0|1|1|1|1|1|1|0|0|1|1|1|30/10/2017 0:00:00|
32FIS0002A|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION  SECUNDARIA GENERAL|ZACATECAS|010|FRESNILLO|0001|FRESNILLO|BOULEVARD HOMBRES ILUSTRES|313|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||||0|I2017|10|12|9|0|20|1|0|1|0|0|0|0|1|1|0|0|0|1|1|2|1|0|0|0|0|0|1|0|1|0|1|1|1|1|1|1|0|1|1|1|31/10/2017 0:00:00|
32FIS0003Z|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION  SECUNDARIA GENERAL|ZACATECAS|017|GUADALUPE|0001|GUADALUPE|PRIVADA EUCALIPTOS EX-HDA.DE BERNARDEZ|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0019F|0|I2017|8|21|8|0|45|1|0|1|0|0|0|0|1|1|0|0|0|1|1|2|1|0|0|0|0|0|1|0|0|1|1|1|1|1|1|0|0|1|1|1|22/11/2017 0:00:00|
32FIS0007W|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION  SECUNDARIA GENERAL|ZACATECAS|010|FRESNILLO|0001|FRESNILLO|CALLE BLVD HOMBRES ILUSTRES|611|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||||7|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23/11/2017 0:00:00|
32FIS0008V|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION  SECUNDARIA GENERAL|ZACATECAS|020|JEREZ|0001|JEREZ DE GARCÍA SALINAS|CALLE ATLAS|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0008Z|0|I2017|5|15|5|15|0|1|0|1|0|0|0|0|1|1|0|0|0|1|1|2|1|0|0|0|0|0|1|0|0|1|1|1|1|1|1|1|1|1|1|1|20/10/2017 0:00:00|
32FIS0009U|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION SECUNDARIA GENERAL|ZACATECAS|056|ZACATECAS|0001|ZACATECAS|PROLONGACIÓN FRESNILLO|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||||7|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23/11/2017 0:00:00|
32FIS0010J|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION  SECUNDARIA GENERAL|ZACATECAS|019|JALPA|0001|JALPA|PROLONGACIÓN ITURBIDE|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0003E|0|I2017|3|10|3|0|45|1|0|1|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|1|0|0|0|0|1|1|1|1|1|1|0|0|1|1|1|30/10/2017 0:00:00|
32FIS0011I|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION  SECUNDARIA GENERAL|ZACATECAS|039|RÍO GRANDE|0001|RÍO GRANDE|PROLONGACIÓN LIBERTAD FRACCIONAMIENTO LOS ALAMOS|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0005C|0|I2017|6|10|6|1|0|1|0|1|0|0|0|0|1|1|0|0|0|1|1|2|1|0|0|0|0|0|1|0|0|1|1|1|1|1|1|1|0|1|1|1|16/11/2017 0:00:00|
32FIS0012H|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION  SECUNDARIA GENERAL|ZACATECAS|024|LORETO|0001|LORETO|CALLE MEZQUITAL FRACC. SAN CARLOS|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0009Z|0|I2017|5|11|8|0|45|1|0|1|0|0|0|0|1|1|0|0|0|1|1|2|1|0|0|0|0|0|1|0|0|1|1|1|1|1|1|1|1|1|1|1|25/10/2017 0:00:00|
32FIS0013G|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION  SECUNDARIA GENERAL|ZACATECAS|017|GUADALUPE|0001|GUADALUPE|PRIVADA EUCALIPTOS EX-HDA.DE BERNARDEZ|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0019F|0|I2017|6|21|7|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|1|0|0|1|1|1|1|1|1|0|0|1|1|1|22/11/2017 0:00:00|
32FIS0100B|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION  SECUNDARIA GENERAL|ZACATECAS|019|JALPA|0001|JALPA|PROLONGACIÓN ITURBIDE|0|PÚBLICO|ESTATAL||||0||0||||32ADG0013L|0|I2017|19|3|21|30|0|1|0|1|0|0|0|0|1|1|0|0|0|1|1|2|1|0|0|0|1|0|0|0|0|1|1|1|1|1|1|1|1|1|1|1|14/11/2017 0:00:00|
32FIS0101A|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION  SECUNDARIA  GENERAL|ZACATECAS|056|ZACATECAS|0001|ZACATECAS|CALLE ANTIGUA CARRETERA PANAMERICANA KILOMETROS 2.5|0|PÚBLICO|ESTATAL||||0||0|||||0|I2017|14|9|19|5|0|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|1|0|0|0|0|1|1|1|1|1|1|1|0|1|1|1|31/10/2017 0:00:00|
32FIS0102Z|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION  SECUNDARIA GENERAL NUM. 002|ZACATECAS|010|FRESNILLO|0001|FRESNILLO|CALLE SUSTICACAN|312|PÚBLICO|ESTATAL||||0||0||||32ADG0012M|0|I2017|12|0|19|1|40|1|0|1|0|0|0|0|1|1|0|0|0|1|1|2|1|0|0|0|1|0|0|0|1|0|1|0|1|1|1|1|0|1|1|1|10/11/2017 0:00:00|
32FIS0103Z|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION  SECUNDARIA GENERAL|ZACATECAS|034|NOCHISTLÁN DE MEJÍA|0001|NOCHISTLÁN DE MEJÍA|CALLE INDEPENDENCIA|38|PÚBLICO|ESTATAL||||0||0|||||0|I2017|5|8|5|2|10|0|1|1|0|0|0|1|0|1|0|0|0|1|1|2|1|0|0|0|0|0|1|0|1|0|0|0|1|1|1|1|0|1|1|1|30/10/2017 0:00:00|
32FIS0104Y|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION  SECUNDARIA GENERAL|ZACATECAS|048|TLALTENANGO DE SÁNCHEZ ROMÁN|0001|TLALTENANGO DE SÁNCHEZ ROMÁN|PROLONGACIÓN ATOLINGA (BARRIO EL OBISPO)|0|PÚBLICO|ESTATAL||||0||0||||32ADG0014K|0|I2017|6|12|12|2|50|1|0|1|0|0|0|0|1|1|0|0|0|1|1|2|1|0|0|0|1|0|0|0|1|0|0|1|1|1|1|1|0|1|1|1|25/10/2017 0:00:00|
32FIZ0001L|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.001|ZACATECAS|002|APULCO|0001|APULCO|PROLONGACIÓN PINO SUAREZ|8|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0016T|32ADG0023S|0|I2017|13|13|14|1|10|1|0|1|1|0|1|0|1|1|0|0|0|2|1|3|1|0|0|0|0|0|1|0|0|1|1|0|1|1|1|1|0|1|1|1|23/10/2017 0:00:00|
32FIZ0002K|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM 02|ZACATECAS|056|ZACATECAS|0001|ZACATECAS|CALLE ANTIGUA CARRETERA PANAMERICANA KILOMETROS 2.5|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0013W|32ADG0010O|0|I2017|20|16|20|0|55|1|0|1|0|0|0|0|2|2|0|0|0|1|2|3|1|0|0|0|0|0|1|0|0|1|1|0|1|1|1|1|0|1|1|1|08/11/2017 0:00:00|
32FIZ0003J|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.03|ZACATECAS|006|CAÑITAS DE FELIPE PESCADOR|0001|CAÑITAS DE FELIPE PESCADOR|CALLE CESAREO ORTEGA|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0025Q|0|I2017|9|3|9|0|30|1|0|1|1|0|1|0|1|1|0|0|0|2|1|3|1|0|0|0|0|0|1|0|1|0|0|0|1|1|1|1|0|1|1|1|31/10/2017 0:00:00|
32FIZ0004I|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM. 4|ZACATECAS|007|CONCEPCIÓN DEL ORO|0001|CONCEPCIÓN DEL ORO|CALLE MOCTEZUMA COLONIA OBRERA|29|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0006M|32ADG0006B|0|I2017|10|15|10|1|45|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|0|1|0|1|0|0|0|0|1|1|1|1|0|1|1|1|30/10/2017 0:00:00|
32FIZ0005H|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM. 5|ZACATECAS|007|CONCEPCIÓN DEL ORO|0001|CONCEPCIÓN DEL ORO|CALLE PRESIDENCIA MUNICIPAL|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0006M|32ADG0006B|0|I2017|9|15|9|2|0|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|0|0|1|0|0|0|1|0|0|1|1|0|1|1|1|1|0|1|1|1|31/10/2017 0:00:00|
32FIZ0006G|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.6|ZACATECAS|009|CHALCHIHUITES|0001|CHALCHIHUITES|CALLE 5 DE MAYO|506|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0005N|32ADG0020V|0|I2017|7|14|8|2|0|1|0|1|0|0|0|0|1|1|0|0|0|1|1|2|1|0|0|1|0|0|0|1|0|0|0|0|0|1|0|1|0|1|0|0|29/10/2017 0:00:00|
32FIZ0007F|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.07|ZACATECAS|010|FRESNILLO|0001|FRESNILLO|CALLE TOMA DE ZACATECAS COLONIA VENUSTIANO CARRANZA|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0014V|32ADG0025Q|0|I2017|16|17|16|0|45|1|0|1|0|1|1|0|1|1|0|0|0|1|2|3|1|0|0|0|0|0|1|0|1|0|1|0|1|1|0|1|0|1|1|1|31/10/2017 0:00:00|
32FIZ0008E|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.08|ZACATECAS|010|FRESNILLO|0001|FRESNILLO|CALLE VALENTIN GOMEZ FARIAS|403|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0004O|32ADG0025Q|0|I2017|9|12|10|1|0|0|1|1|0|1|1|0|1|1|0|0|0|0|3|3|1|0|0|1|0|0|0|0|1|0|0|0|1|1|0|1|0|1|1|1|03/11/2017 0:00:00|
32FIZ0009D|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.009|ZACATECAS|010|FRESNILLO|0001|FRESNILLO|PROLONGACIÓN AQUILES SERDAN|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0004O|32ADG0025Q|0|I2017|8|11|8|0|40|1|0|1|1|0|1|0|1|1|0|0|0|2|1|3|1|0|0|1|0|0|0|0|1|0|0|0|1|1|1|1|0|1|1|1|23/10/2017 0:00:00|
32FIZ0010T|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.10|ZACATECAS|010|FRESNILLO|0001|FRESNILLO|CALLE QUEVEDO BARRIO ALTO|311|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0004O|32ADG0025Q|0|I2017|13|15|13|1|30|0|1|1|0|1|1|0|1|1|0|0|0|0|3|3|1|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|01/11/2017 0:00:00|
32FIZ0011S|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.11|ZACATECAS|010|FRESNILLO|0001|FRESNILLO|PROLONGACIÓN AQUILES SERDAN COLONIA INDUSTRIAL|1154|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0014V|32ADG0025Q|0|I2017|10|15|10|0|30|1|0|1|0|1|1|0|1|1|0|0|0|1|2|3|1|0|0|0|0|0|1|0|1|0|1|0|1|1|1|1|0|1|1|1|03/11/2017 0:00:00|
32FIZ0012R|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.12|ZACATECAS|011|TRINIDAD GARCÍA DE LA CADENA|0001|LA ESTANZUELA|CALLE RAMON LOPEZ VELARDE|160|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0012X|32ADG0004D|0|I2017|6|12|6|1|30|1|0|1|1|0|1|0|0|0|0|0|0|2|0|2|1|0|0|0|0|0|1|1|0|0|0|0|1|1|1|1|1|1|1|1|20/10/2017 0:00:00|
32FIZ0013Q|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.13|ZACATECAS|017|GUADALUPE|0001|GUADALUPE|PRIVADA EUCALIPTOS EX-HDA.DE BERNARDEZ|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0010Z|32ADG0019F|0|I2017|13|15|13|1|45|1|0|1|0|0|0|0|1|1|0|0|0|1|1|2|1|0|0|0|1|0|0|0|1|0|0|1|1|1|0|0|0|1|1|0|30/10/2017 0:00:00|
32FIZ0014P|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.14|ZACATECAS|039|RÍO GRANDE|0001|RÍO GRANDE|PROLONGACIÓN LIBERTAD FRACCIONAMIENTO LOS ALAMOS|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0008K|32ADG0005C|0|I2017|11|0|11|1|15|1|0|1|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|1|0|0|1|0|0|0|0|1|1|1|1|0|1|1|1|22/10/2017 0:00:00|
32FIZ0015O|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.15|ZACATECAS|039|RÍO GRANDE|0001|RÍO GRANDE|PROLONGACIÓN LIBERTAD FRACCIONAMIENTO LOS ALAMOS|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0008K|32ADG0005C|0|I2017|10|14|10|2|15|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|0|11/10/2017 0:00:00|
32FIZ0016N|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM. 16|ZACATECAS|017|GUADALUPE|0001|GUADALUPE|PRIVADA EUCALIPTOS EX-HDA.DE BERNARDEZ|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0015U|32ADG0019F|0|I2017|13|15|13|0|45|1|0|1|0|0|0|0|1|1|0|0|0|1|1|2|1|0|0|0|0|0|1|0|0|1|1|0|1|1|1|1|0|1|1|0|25/10/2017 0:00:00|
32FIZ0017M|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.17|ZACATECAS|017|GUADALUPE|0001|GUADALUPE|CALLE DEFENSA NACIONAL|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0010Z|32ADG0019F|0|I2017|12|16|12|0|45|1|0|1|0|1|1|1|0|1|0|0|0|2|1|3|1|0|0|0|0|0|1|0|1|0|1|1|1|1|1|1|1|1|1|1|31/10/2017 0:00:00|
32FIZ0018L|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.18|ZACATECAS|017|GUADALUPE|0001|GUADALUPE|PRIVADA EUCALIPTOS EX-HDA.DE BERNARDEZ|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0010Z|32ADG0019F|0|I2017|13|18|13|0|45|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|1|0|0|0|1|0|0|1|1|1|0|0|0|1|1|1|30/10/2017 0:00:00|
32FIZ0019K|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.19|ZACATECAS|019|JALPA|0001|JALPA|CALLE HEROES DE CANANEA COLONIA UNION OBRERA|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0003P|32ADG0003E|0|I2017|12|15|12|0|40|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|1|0|0|0|1|0|1|1|1|1|1|1|0|1|1|1|26/10/2017 0:00:00|
32FIZ0020Z|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NO.20|ZACATECAS|019|JALPA|0001|JALPA|CALLE HEROES DE CANANEA COLONIA UNION OBRERA|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0003P|32ADG0003E|0|I2017|16|12|17|1|0|1|0|1|1|0|1|0|0|0|0|0|0|2|0|2|1|0|0|0|1|0|0|0|0|1|1|1|1|1|1|1|1|1|1|1|26/10/2017 0:00:00|
32FIZ0021Z|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.21|ZACATECAS|020|JEREZ|0001|JEREZ DE GARCÍA SALINAS|CALLE ATLAS|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0002Q|32ADG0008Z|0|I2017|10|11|10|1|0|1|0|1|0|0|0|1|0|1|0|0|0|2|0|2|1|0|0|0|1|0|0|0|1|0|1|1|1|1|1|1|1|1|1|1|24/10/2017 0:00:00|
32FIZ0022Y|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.22|ZACATECAS|020|JEREZ|0001|JEREZ DE GARCÍA SALINAS|CALLE ATLAS|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0002Q|32ADG0008Z|0|I2017|11|15|11|1|0|1|0|1|0|0|0|1|0|1|0|0|0|2|0|2|1|0|0|0|0|0|1|0|0|1|1|1|1|1|1|1|1|1|1|1|26/10/2017 0:00:00|
32FIZ0023X|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.23|ZACATECAS|020|JEREZ|0001|JEREZ DE GARCÍA SALINAS|CALLE ATLAS|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0002Q|32ADG0008Z|0|I2017|10|11|10|0|40|1|0|1|0|0|0|0|1|1|0|0|0|1|1|2|1|0|0|0|1|0|0|0|0|1|1|1|0|0|0|0|0|1|1|1|31/10/2017 0:00:00|
32FIZ0024W|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.24|ZACATECAS|021|JIMÉNEZ DEL TEUL|0001|JIMÉNEZ DEL TEUL|CALLE TOMA DE ZACATECAS|78|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0005N|32ADG0020V|0|I2017|9|8|9|2|15|1|0|1|0|0|0|0|1|1|0|0|0|1|1|2|1|0|0|0|0|0|1|0|0|1|1|1|1|1|1|1|0|1|1|1|05/11/2017 0:00:00|
32FIZ0025V|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.25|ZACATECAS|039|RÍO GRANDE|0001|RÍO GRANDE|PROLONGACIÓN LIBERTAD FRACCIONAMIENTO LOS ALAMOS|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0008K|32ADG0005C|0|I2017|7|9|7|0|40|0|1|1|0|1|1|1|0|1|0|0|0|1|2|3|1|0|0|0|0|0|1|0|1|0|1|0|0|1|1|1|0|1|1|1|31/10/2017 0:00:00|
32FIZ0026U|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.26|ZACATECAS|019|JALPA|0001|JALPA|CALLE HEROES DE CANANEA COLONIA UNION OBRERA|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0003P|32ADG0003E|0|I2017|12|8|12|0|30|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|0|0|1|0|1|0|0|0|1|1|1|1|0|1|1|1|23/10/2017 0:00:00|
32FIZ0027T|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.27|ZACATECAS|024|LORETO|0001|LORETO|PROLONGACIÓN VALLE REAL|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0007L|32ADG0009Z|0|I2017|12|13|12|0|40|1|0|1|1|0|1|1|0|1|0|0|0|3|0|3|1|0|0|0|0|0|1|0|0|1|1|0|1|1|1|0|0|1|1|1|24/10/2017 0:00:00|
32FIZ0028S|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM. 28|ZACATECAS|024|LORETO|0001|LORETO|PROLONGACIÓN VALLE REAL|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0007L|32ADG0009Z|0|I2017|14|11|14|0|45|1|0|1|1|0|1|1|0|1|0|0|0|3|0|3|0|0|1|0|0|0|1|0|0|1|1|0|1|1|1|1|0|1|1|1|25/10/2017 0:00:00|
32FIZ0029R|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.29|ZACATECAS|017|GUADALUPE|0001|GUADALUPE|PRIVADA EUCALIPTOS EX-HDA.DE BERNARDEZ|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0010Z|32ADG0019F|0|I2017|12|5|12|1|5|0|1|1|0|0|0|1|0|1|0|0|0|1|1|2|1|0|0|0|1|0|0|0|1|0|0|0|1|1|1|1|0|1|1|1|17/11/2017 0:00:00|
32FIZ0030G|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.30|ZACATECAS|026|MAZAPIL|0013|ESTACIÓN CAMACHO|CALLE ESTACION CAMACHO|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0006M|32ADG0006B|0|I2017|10|12|10|2|15|1|0|1|0|0|0|1|0|1|0|0|0|2|0|2|1|0|0|0|0|0|1|0|0|1|1|0|1|1|0|1|0|1|1|1|12/10/2017 0:00:00|
32FIZ0031F|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.31|ZACATECAS|007|CONCEPCIÓN DEL ORO|0001|CONCEPCIÓN DEL ORO|CALLE PRESIDENCIA MUNICIPAL|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0006M|32ADG0006B|0|I2017|9|10|9|3|0|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|1|30/10/2017 0:00:00|
32FIZ0032E|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.32|ZACATECAS|007|CONCEPCIÓN DEL ORO|0001|CONCEPCIÓN DEL ORO|CALLE MOCTEZUMA COLONIA OBRERA|29|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0006M|32ADG0006B|0|I2017|11|11|11|2|0|1|0|1|0|0|0|0|1|1|0|0|0|1|1|2|1|0|0|0|0|1|0|1|0|0|1|0|1|1|1|1|0|1|1|1|26/10/2017 0:00:00|
32FIZ0033D|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.33|ZACATECAS|039|RÍO GRANDE|0001|RÍO GRANDE|PROLONGACIÓN LIBERTAD FRACCIONAMIENTO LOS ALAMOS|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32fjs0008k|32ADG0005C|0|I2017|10|4|10|1|10|1|0|1|1|0|1|0|1|1|0|0|0|2|1|3|0|0|1|0|1|0|0|0|1|0|0|1|0|1|1|1|1|1|0|0|13/10/2017 0:00:00|
32FIZ0034C|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM. 34|ZACATECAS|020|JEREZ|0001|JEREZ DE GARCÍA SALINAS|CALLE ATLAS|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0002Q|32ADG0008Z|0|I2017|9|15|9|0|35|1|0|1|0|0|0|0|1|1|0|0|0|1|1|2|1|0|0|0|0|0|1|0|0|1|1|0|1|1|1|1|0|1|1|1|23/10/2017 0:00:00|
32FIZ0035B|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.35|ZACATECAS|019|JALPA|0001|JALPA|CALLE HEROES DE CANANEA COLONIA UNION OBRERA|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0003P|32ADG0003E|0|I2017|6|18|6|0|50|1|0|1|1|0|1|0|0|0|0|0|0|2|0|2|1|0|0|0|1|0|0|0|1|0|0|0|0|1|1|1|0|1|1|1|26/10/2017 0:00:00|
32FIZ0036A|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PRIMARIA NUM.36|ZACATECAS|034|NOCHISTLÁN DE MEJÍA|0001|NOCHISTLÁN DE MEJÍA|CALLE ENRIQUE ESTRADA|68|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJS0016T|32ADG0023S|0|I2017|8|3|8|0|60|1|0|1|0|0|0|0|1|1|0|0|0|1|1|2|1|0|0|0|0|0|1|0|0|1|1|0|1|1|1|1|1|1|1|1|01/11/2017 0:00:00|
